OBJECTID,Traffic zone number,traffic zone number.1,Area,Multi traffic area,on a traffic zone,In Jerusalem,religion,Traffic zone name,metropolis,Scope,district,Authority,Total housing units until 2020,Additional units 2020-2025,Additional units 2025-2030,Additional units 2030-2035,Additional units 2035-2040,Total housing units until 2025,Total housing units until 2030,Total housing units until 2035,Total housing units until 2040,Gm_b average 2020,Gm_b average 2025,Gm_b average 2030,Gm_b average 2035,Gm_b average 2040,2020 population projections,Population projections 2025,Population projections 2030,Population projections 2035,Population projections 2040,Total students 2020,Total students 2025,Total students 2030,Total students 2035,Total students 2040,Employed in education from students 2015,Employed in education from students 2020,Employed in education from students 2025,Employed in education from 2030 students,2035 students are employed in education,Employed in education from 2040 students,Jobs in industry in 2040,Jobs in commerce and hotels in 2040,Office jobs in 2040,Jobs in public services in 2040,Jobs in education in 2040,Jobs in agriculture in 2040,Total employed 2020,A total of 2025 employees,Total employed 2030,Total employed 2035,Total employed 2040,Total Yeshiva students and include 2015,Total Yeshiva students and include 2020,Total yeshiva students including 2025,Total yeshiva students including 2030,Total yeshiva students and kollel 2035,Total yeshiva students including 2040,Higher education students 2015,Higher education students 2020,Higher education students 2025,Higher education students 2030,Higher education students 2035,Higher education students 2040,Last update date of the traffic area data,GlobalID,Shape__Area,Shape__Length
331,7341,7341,734,73,7,no,Jewish,Mount Gila,yes,3650.90705037,yosh,Gush Etzion,390.570059339477,149.374485088839,166.24641021991,173.366010166234,170.917161303002,539.944544428316,706.190954648226,879.55696481446,1050.47412611746,4.2,4.2,4.2,4.2,4.2,1640.3942492258,2267.76708659893,2966.00200952255,3694.13925222073,4411.99132969334,578.231484616387,752.409154735926,998.763939337479,1285.49644019181,1527.68951489957,35.9652605334561,48.1859570513656,62.7007628946605,83.2303282781233,107.124703349317,127.307459574964,0.0,152.170270292031,126.808558576693,253.617117153386,101.845967659971,0.0,126.299968919261,170.689671780324,224.468519207768,283.036096312209,337.402284798457,,390.570059339477,,,,,35.9652605334561,,,,,,,f8fecaf9-ae46-4071-8afa-58600d38a9d8,648461.904373169,3650.90705037096
332,7651,7651,765,76,7,no,Arab,Abu Gosh,yes,8522.42734337,jerusalem,Abu Gosh,1810.18120893616,343.0,240.0,240.0,260.0,2148.60970090943,2388.60970090943,2628.60970090943,2888.473514813,4.70892189265601,4.82811191468208,4.82811191468208,4.82811191468208,4.83175522885745,8524.00192443399,10373.7280969623,11532.474956486,12691.2218160097,13956.397008614,1926.55204013568,2216.60408027135,2506.65612040703,2796.70816054271,3086.76020067838,,,,,,,41.3798891559611,331.039113247689,124.139667467883,82.7597783119222,316.180345991721,41.3798891559611,802.806039720182,840.196924931859,870.704891464242,905.263877077727,936.878683331138,0.0,1810.18120893616,0.0,0.0,0.0,0.0,,,,,,,2021-07-19,7beccc08-d6ae-4650-8f13-7b0e757890b0,2205764.94673157,8522.4273433644
333,7652,7652,765,76,7,no,Arab,Ein Rafa - Ein Nukova,yes,7284.90906785,jerusalem,Headquarters Yehuda,1376.0,155.0,155.0,155.0,155.0,1531.0,1686.0,1841.0,1996.0,4.5,4.5,4.4,4.3,4.3,6192.0,6889.5,7418.4,7916.3,8582.8,1857.6,2066.85,2225.52,2374.89,2574.84,,,,,,,102.821995602775,137.095994137033,137.095994137033,68.5479970685165,323.928287451868,102.821995602775,554.6784,617.784,694.5918,775.81264,872.312264,0.0,1376.0,0.0,0.0,0.0,0.0,,,,,,,,a8b0571b-0c23-4159-be8c-fe662b61d445,2675256.78591156,7284.90906785633
334,7661,7661,766,76,7,no,U. Orthodox,Kiryat Yaarim,yes,3678.54541174,jerusalem,Kiryat Yaarim,1398.53968494638,10.0,10.0,10.0,10.0,1372.16063333222,1350.47491855877,1341.00467407592,1343.6657125573,6.00307247237048,6.30677491138399,6.59748859697652,6.78980819756017,6.86524164110645,8395.53508421933,8653.90825668843,8909.74287569427,9105.16452900718,9224.58980157536,1973.81207914068,2125.62415828135,2277.43623742203,2429.24831656271,2581.06039570339,,164.48433992839,177.135346523446,189.786353118503,202.437359713559,215.088366308616,0.0,73.931333741519,98.5751116553587,73.931333741519,300.438983707413,0.0,482.038477319366,499.894113110709,517.680818164462,533.4467863634,546.876762845809,422.0,1398.53968494638,697.57345938652,722.88426588008,751.801094570381,771.52024519035,,,,,,,2021-07-19,1d6e4118-b957-4fff-9171-fa603cfab630,544039.826545715,3678.54541174442
335,7531,7531,753,75,7,no,Jewish,root,yes,20345.9349013,jerusalem,Headquarters Yehuda,1062.0,27.0,27.0,27.0,27.0,1089.0,1116.0,1143.0,1170.0,3.3,3.2,3.2,3.2,3.2,3504.6,3484.8,3571.2,3657.6,3744.0,169.0,169.0,169.0,169.0,169.0,,14.0833333333333,14.0833333333333,14.0833333333333,14.0833333333333,14.0833333333333,236.7096564312,157.8064376208,197.258047026,39.4516094052,78.9032188104,78.9032188104,554.52824,597.992384,656.1681624,719.56017464,789.032188104,0.0,1062.0,0.0,0.0,0.0,0.0,,,,,,,,91e2de0b-7633-4e15-af8a-3d648063b3a7,12711044.3163452,20345.9349012531
336,7521,7521,752,75,7,no,Jewish,Pilot Mountain,yes,38562.4718606,jerusalem,Headquarters Yehuda,1094.54494062824,65.0,65.0,65.0,65.0,1159.54494062824,1224.54494062824,1289.54494062824,1354.54494062824,3.7,3.6,3.8,3.7,3.5,4049.81628032448,4174.36178626165,4653.2707743873,4771.31628032448,4740.90729219883,195.0,195.0,195.0,195.0,195.0,,16.25,16.25,16.25,16.25,16.25,326.910161324347,572.092782317607,326.910161324347,81.7275403310867,81.7275403310867,245.18262099326,1170.2039070189,1270.47405340922,1396.06674838887,1513.75620767111,1634.55080662173,0.0,1094.54494062824,0.0,0.0,0.0,0.0,,,,,,,,6d940977-9723-4d2d-9bc6-e0b89f1b6cdc,36481701.3543777,38562.4718606166
337,7502,7502,750,75,7,no,Jewish,Create a hadassah mountain as an advantage,yes,3563.99152481,jerusalem,Headquarters Yehuda,305.381391450126,0.0,120.0,0.0,0.0,305.381391450126,425.381391450126,425.381391450126,425.381391450126,3.9273957554562,3.9787708134734,4.0,3.9,3.7,1199.35358057653,1215.04256727966,1701.5255658005,1658.98742665549,1573.91114836547,0.0,120.0,120.0,120.0,120.0,,0.0,10.0,10.0,10.0,10.0,0.0,4.21730481029963,8.43460962059927,8.43460962059927,63.2595721544945,0.0,43.7339444071863,56.5973146024985,76.2078630006677,79.1658442059927,84.3460962059927,0.0,305.381391450126,0.0,0.0,0.0,0.0,,,,,,,,50d2c0e5-1a65-4cac-9768-58d1a91ce041,684655.195968628,3563.99152480308
338,7504,7504,750,75,7,no,Jewish,Create a Hadassah from a book,yes,4230.8496235,jerusalem,Headquarters Yehuda,0.0,0.0,400.0,950.0,830.0,0.0,400.0,1350.0,2180.0,,,3.3,3.8,4.0,0.0,0.0,1320.0,5130.0,8720.0,0.0,0.0,396.0,1539.0,2616.0,,0.0,0.0,33.0,128.25,218.0,0.0,800.216,800.216,220.0594,180.0486,0.0,0.0,0.0,502.88,1334.36,2000.54,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,b5a3d392-e58f-4375-a522-a10dae08f92a,1073709.22084045,4230.84962349517
339,7513,7513,751,75,7,no,Jewish,ghost mountain,yes,16202.8823282,jerusalem,Headquarters Yehuda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,25dd88b3-4767-4999-916b-b40bc0000aee,6652575.06287384,16202.882328181
340,7514,7514,751,75,7,no,Jewish,More introduction,yes,12326.7377353,jerusalem,Headquarters Yehuda,398.0,10.0,10.0,10.0,10.0,408.0,418.0,428.0,438.0,2.9,3.0,3.0,3.0,2.9,1154.2,1224.0,1254.0,1284.0,1270.2,122.661442471061,122.661442471061,122.661442471061,122.661442471061,122.661442471061,,10.2217868725884,10.2217868725884,10.2217868725884,10.2217868725884,10.2217868725884,15.3017352984,53.5560735444,45.9052058952,15.3017352984,7.6508676492,15.3017352984,106.978491539768,116.742144,127.9902504,140.43077544,153.017352984,0.0,398.0,0.0,0.0,0.0,0.0,,,,,,,,3f4e0f53-186c-4120-877f-bdf027a26d30,3705248.00153351,12326.7377353283
341,7512,7512,751,75,7,no,Jewish,plantation,yes,11267.6586415,jerusalem,Headquarters Yehuda,275.0,15.0,15.0,15.0,15.0,290.0,305.0,320.0,335.0,3.5,3.5,3.5,3.5,3.5,962.5,1015.0,1067.5,1120.0,1172.5,0.0,0.0,0.0,0.0,0.0,,,,,,,7.8552350568,19.638087642,27.4933226988,3.9276175284,3.9276175284,15.7104701136,51.69096,57.312328,63.8767608,70.94013688,78.552350568,0.0,275.0,0.0,0.0,0.0,0.0,,,,,,,,862925dd-33c5-4bbf-91ba-42bac22bafc1,5188224.71977234,11267.6586414831
342,8502,8502,850,85,8,no,Jewish,Zion Railway,yes,14964.8982175,jerusalem,Headquarters Yehuda,655.0,29.0,29.0,29.0,29.0,684.0,713.0,742.0,771.0,3.8,3.7,3.8,3.7,3.6,2489.0,2530.8,2709.4,2745.4,2775.6,118.0,118.0,118.0,118.0,118.0,,9.83333333333333,9.83333333333333,9.83333333333333,9.83333333333333,9.83333333333333,64.135651512,96.203477268,224.474780292,32.067825756,64.135651512,160.33912878,449.0504,485.828,536.459832,586.2859592,641.35651512,0.0,655.0,0.0,0.0,0.0,0.0,,,,,,,,c72ef9ad-1a2d-4da7-a521-b39ec95b55e8,9062997.06240845,14964.8982175446
343,7065,7065,706,70,7,no,Jewish,Maale Adumim road south,yes,13245.1591238,yosh,Ma'ale Adumim,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,d7476b44-623e-493e-b5d3-1841aed0918d,2099914.73330688,13245.1591237624
344,7011,7011,701,70,7,no,Jewish,Maale Adumim Mitzpe Nevo,yes,4445.16248727,yosh,Ma'ale Adumim,427.0,400.0,,0.0,0.0,827.0,827.0,827.0,827.0,4.60977869712404,4.6,4.69300993028192,4.65909090909091,4.60227272727273,1968.37550367197,3804.2,3881.11921234315,3853.06818181818,3806.07954545455,470.051265110159,470.051265110159,470.051265110159,470.051265110159,470.051265110159,,39.1709387591799,39.1709387591799,39.1709387591799,39.1709387591799,39.1709387591799,0.0,33.0590365445202,66.1180730890405,66.1180730890405,43.0880326350979,0.0,246.628766700799,284.977857908074,301.876681290885,317.410182474966,208.383215357699,278.0,427.0,278.0,278.0,278.0,278.0,,,,,,,2021-10-28,a8e12021-ada4-482a-9718-b5a12cff0d19,1071258.39962769,4445.16248727421
345,7021,7021,702,70,7,no,Jewish,Maale Adumim North Rock Landscapes,yes,3915.82565419,yosh,Ma'ale Adumim,823.0,0.0,0.0,0.0,0.0,823.0,823.0,823.0,823.0,3.13827615183696,3.27571484968105,3.3598805336303,3.39135291671183,3.37156177688071,2582.80127296181,2695.9133212875,2765.18167917774,2791.08345045384,2774.79534237282,700.484038188854,700.484038188854,700.484038188854,700.484038188854,700.484038188854,,58.3736698490712,58.3736698490712,58.3736698490712,58.3736698490712,58.3736698490712,0.0,29.5835495772091,0.0,0.0,64.2110368339783,0.0,82.0039349274936,83.3749901237257,84.2125213090293,84.5252051686333,93.7945864111874,0.0,823.0,0.0,0.0,0.0,0.0,,,,,,,2021-10-28,a0fa40a1-03de-41a3-bae2-dbcef3f2dbed,794044.557723999,3915.82565419233
346,7623,7623,762,76,7,no,Jewish,elite origin,yes,3543.11194654,jerusalem,Headquarters Yehuda,510.0,5.0,5.0,5.0,5.0,515.0,520.0,525.0,530.0,3.0843137254902,3.27844660194175,3.3,3.2,3.2,1573.0,1688.4,1716.0,1680.0,1696.0,29.0,29.0,29.0,29.0,29.0,,2.41666666666667,2.41666666666667,2.41666666666667,2.41666666666667,2.41666666666667,0.0,108.011576376,58.915405296,9.819234216,19.638468432,0.0,140.3584,153.08416,166.390752,180.3655312,196.38468432,0.0,510.0,0.0,0.0,0.0,0.0,,,,,,,,733cc652-1ace-401e-98f6-e128428804b5,559113.223587036,3543.11194654997
347,8471,8471,847,84,8,no,U. Orthodox,The hill of the glasses,yes,4394.31848439,jerusalem,Beit Shemesh,638.0,0.0,0.0,0.0,0.0,638.0,638.0,638.0,638.0,4.3,5.3,6.1,6.2,6.2,2743.4,3381.4,3891.8,3955.6,3955.6,0.0,487.275008638426,758.145010380998,596.018271932246,520.333264668297,,0.0,40.6062507198688,63.1787508650831,49.6681893276871,43.3611053890248,0.0,621.0,525.0,159.5,50.5430006920665,0.0,159.5,511.485000575895,918.043000692066,1137.04300069207,1356.04300069207,,638.0,187.7538715976,222.412278122562,271.203139582716,308.86608866872,,,,,,,,54cedf4e-3639-4e88-a347-33fa5647d8b8,734147.356063843,4394.31848437638
348,8423,8423,842,84,8,no,Jewish,Western Industrial Zone (Cypress),yes,8703.40790134,jerusalem,Beit Shemesh,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3514.5,402.0,1375.0,0.0,0.0,0.0,2933.7,3560.15,4049.1,4839.55,5291.5,,0.0,,,,,,,,,,,,71425094-d502-4d51-99af-0b5e7612c9f0,2708731.21334076,8703.40790134154
349,7702,7702,770,77,7,no,Jewish,Givat Zeev Neve Menachem,yes,4401.35582126,yosh,Ze'ev hill,502.365476190472,0.0,0.0,0.0,0.0,502.365476190472,502.365476190472,502.365476190472,502.365476190472,4.13567106836765,4.11599134323066,4.07877443124615,4.02810880694882,3.9706256156546,2077.61836562767,2067.73195113793,2049.03545942649,2023.58279894988,1994.70522818241,515.293072274508,526.416105363073,554.417997953003,550.853130316089,539.470425829656,38.9477459280397,42.941089356209,43.8680087802561,46.2014998294169,45.9044275263407,44.955868819138,0.0,40.9313370880214,19.1012906410767,40.9313370880214,35.9646950553104,0.0,143.414184594303,144.34110401835,146.674595067511,146.377522764435,145.428964057232,,502.365476190472,,,,,38.9477459280397,,,,,,,d68a337a-3ced-4bb8-bbbd-69edcfb8094b,1377994.43130493,4401.35582126412
350,7101,7101,710,71,7,no,Palestinian,A. Ze'im,yes,4790.42556689,Palestinian,Palestinian,,,,,,0.0,0.0,0.0,0.0,,,,,,3883.53709776873,4152.78746634415,4422.14580138594,4693.86584374404,4950.39573555106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aafa6c12-f9c0-44bb-b7cc-a854ec0963c9,1230701.08609009,4790.425566891
351,4602,4614,46,46,4,yes,Jewish,in,yes,2471.78944707,jerusalem,Palestinian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2488bc41-32d8-4a31-b196-c79309a5c7ad,143370.666656494,2471.78944707363
352,6801,6801,68,68,6,yes,arabs behined seperation,Kfar Aqab Center,yes,5398.25966581,jerusalem,Jerusalem,5067.01993273247,210.0,284.5,385.0,560.0,5277.01993273247,5561.51993273247,5946.51993273247,6506.51993273247,5.12733667125081,5.56116651105655,5.93707399099695,6.2008279162574,6.25606258017273,25980.317115058,29346.3865280897,33019.1553430371,36873.3468034686,40705.1958783156,4912.0,4912.0,4912.0,4912.0,4912.0,,,,,,,111.178565952891,444.714263811563,111.178565952891,111.178565952891,333.535697858672,0.0,635.897278802979,745.4853174338,864.946339742836,989.069652437467,1111.78565952891,0.0,5067.01993273247,0.0,0.0,0.0,0.0,,,,,,,,e2a7b479-f2c6-4e0e-810a-bf72ede988eb,1026955.5116272,5398.25966582163
353,6608,6608,66,66,6,yes,Arab,Tel Adsa Mizrah,yes,2194.68031445,jerusalem,Jerusalem,0.0,0.0,150.0,175.0,175.0,0.0,150.0,325.0,500.0,4.2,4.2,4.2,4.2,4.2,0.0,0.0,630.0,1365.0,2100.0,100.0,100.0,289.0,509.5,730.0,,8.33333333333333,8.33333333333333,24.0833333333333,42.4583333333333,60.8333333333333,165.0,57.75,63.25,16.5,66.9166666666667,0.0,9.16666666666667,64.1666666666667,161.241666666667,265.329166666667,369.416666666667,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,2021-09-19,415155d8-87cc-4129-a439-85ba26085cb7,232094.788406372,2194.68031445071
354,6102,6102,61,61,6,yes,U. Orthodox,Kiryat Kaminitz - Upper,yes,1835.05138611,jerusalem,Jerusalem,455.599999999998,7.8,7.8,7.8,7.8,463.399999999998,471.199999999998,478.999999999998,486.799999999998,6.59509673548725,6.51821768432167,6.60911213880803,6.70378312060345,6.68933774787076,3004.72607268798,3020.54207491465,3114.21363980633,3211.11211476904,3256.36961566347,1215.88291365034,1378.83808938628,1424.79943105594,1392.90818581378,1347.86822144504,,101.323576137528,114.903174115523,118.733285921328,116.075682151149,112.322351787087,0.0,66.4864355425362,23.2702524206066,4.98648267533075,119.473850038674,0.0,186.837407907945,200.956150818243,209.828095394402,213.354531132812,214.217020677148,336.0,455.599999999998,557.045757236442,525.541876117517,561.599168027348,590.162147521986,,,,,,,,78462b78-e061-4f78-a51c-2db8bf1aec49,156174.201324463,1835.05138610453
355,6101,6101,61,61,6,yes,U. Orthodox,Kiryat Kaminitz - Bottom,yes,2965.57686023,jerusalem,Jerusalem,501.774193548393,5.0,17.6,5.0,5.0,506.774193548393,524.374193548393,529.374193548393,534.374193548393,6.80587748804658,6.78628640067073,6.65817524214077,6.61728654968398,6.53070800313717,3415.01368795374,3439.11481788834,3491.37527310144,3503.02073071758,3489.84182247646,674.115139501755,791.230279003509,908.345418505264,1025.46055800702,1142.57569750877,,56.1762616251462,65.9358565836258,75.6954515421053,85.4550465005849,95.2146414590644,0.0,50.2653051351228,25.1326525675614,20.1061221465373,177.90452793433,0.0,262.364742173579,270.5428136962,274.388642228165,273.572316955317,273.408607783551,122.0,501.774193548393,389.146804597026,357.717860683608,387.727888686591,389.691585247373,,,,,,,,4042aacd-f73b-4038-b656-120801e71050,366645.586166382,2965.57686022352
356,6310,6310,63,63,6,yes,Jewish,Pisgat Ze'ev East - North,yes,3801.35998976,jerusalem,Jerusalem,535.0,0.0,0.0,0.0,0.0,535.0,535.0,535.0,535.0,3.5,3.5,3.5,3.5,3.5,1872.5,1872.5,1872.5,1872.5,1872.5,132.4982899045,264.996579809,397.4948697135,529.993159618,922.35,,11.0415241587083,22.0830483174167,33.124572476125,44.1660966348333,76.8625,0.0,41.195,5.885,11.77,84.54875,0.0,70.9956765745792,83.1413531491583,95.2870297237375,107.432706298317,143.39875,0.0,535.0,0.0,0.0,0.0,0.0,,,,,,,2021-10-18,6ca7ba4c-e45c-456f-bdc4-fd0ac63a46cf,589384.453125,3801.35998976081
357,6309,6309,63,63,6,yes,Jewish,Pisgat Ze'ev Mizrah - Tel,yes,2243.67545263,jerusalem,Jerusalem,714.581891614493,0.0,0.0,0.0,0.0,714.581891614493,714.581891614493,714.581891614493,714.581891614493,3.67361751668142,3.6650093897732,3.64390043317313,3.61723193185243,3.5788235460015,2625.10055413834,2618.94934252902,2603.86526439173,2584.80843627146,2557.36249925624,746.0,746.0,746.0,746.0,746.0,,62.1666666666667,62.1666666666667,62.1666666666667,62.1666666666667,62.1666666666667,0.0,73.2543286983783,102.55606017773,58.6034629587027,58.6034629587027,0.0,277.611762254401,281.822631996073,286.108733849685,289.877077336709,293.017314793513,20.0,714.581891614493,20.0,20.0,20.0,20.0,,,,,,,,291b5e5b-4091-424f-a4e6-0e259b5709a1,189642.057785034,2243.67545262977
358,6302,6302,63,63,6,yes,Jewish,Pisgat Ze'ev Mizrah - Mizrah,yes,2448.01823827,jerusalem,Jerusalem,320.0,0.0,0.0,0.0,0.0,320.0,320.0,320.0,320.0,3.5,3.5,3.5,3.5,3.5,1120.0,1120.0,1120.0,1120.0,1120.0,120.372208858063,210.744417716126,301.11662657419,391.488835432253,481.861044290316,,10.0310174048386,17.5620348096772,25.0930522145158,32.6240696193544,40.155087024193,0.0,24.64,3.52,7.04,44.1705957266123,0.0,46.2341191453225,54.5182382906449,62.8023574359674,71.0864765812898,79.3705957266123,0.0,320.0,0.0,0.0,0.0,0.0,,,,,,,2021-10-18,58a8479d-e650-4f99-a314-8d9d510bce19,212795.365127563,2448.01823826557
359,6301,6301,63,63,6,yes,Jewish,Pisgat Ze'ev Mizrah,yes,2836.60458351,jerusalem,Jerusalem,594.07045621158,0.0,7.2,0.0,0.0,594.07045621158,601.27045621158,601.27045621158,601.27045621158,3.71748799619196,3.7087770707062,3.6761977064617,3.65035030614202,3.61218452674195,2208.44978985883,2203.27488638148,2210.38907208819,2194.84779390609,2171.89983831454,552.112447464707,550.559976421503,552.694232133514,548.031848678886,541.147462001421,,46.0093706220589,45.8799980351252,46.0578526777929,45.6693207232405,45.0956218334518,0.0,0.0,11.0612559011096,44.2450238522106,49.605184016797,0.0,234.160250243666,237.712449087481,241.922818905036,245.117333233803,104.911463770117,0.0,594.07045621158,0.0,0.0,0.0,0.0,,,,,,,2021-10-26,10ab539a-1b48-4bf0-8b75-995616f6aa75,126875.840286255,2836.60458351047
360,5906,5906,59,59,5,yes,U. Orthodox,Ramat Shlomo - North,yes,1666.58934675,jerusalem,Jerusalem,290.0,,,,,290.0,290.0,290.0,290.0,6.57586206896552,7.06206896551724,6.71875,6.953125,6.71875,1907.0,2048.0,1948.4375,2016.40625,1948.4375,476.75,519.05,489.18125,509.571875,489.18125,,39.7291666666667,43.2541666666667,40.7651041666667,42.4643229166667,40.7651041666667,0.0,31.78388671875,21.1892578125,31.78388671875,44.8416145833333,0.0,207.38625,222.72,211.892578125,219.2841796875,129.598645833333,181.0,290.0,347.296147554975,347.296147554975,347.296147554975,347.296147554975,,,,,,,2021-10-26,4f3883cd-7774-488e-86aa-571299fa649f,108772.200637817,1666.58934674728
361,5903,5903,59,59,5,yes,U. Orthodox,Ramat Shlomo - Southwest,yes,2473.54326985,jerusalem,Jerusalem,550.0,0.0,0.0,0.0,0.0,550.0,550.0,550.0,550.0,6.34545454545455,6.29090909090909,6.32727272727273,6.38181818181818,6.34545454545455,3490.0,3460.0,3480.0,3510.0,3490.0,1288.0,1288.0,1288.0,1288.0,1288.0,,107.333333333333,107.333333333333,107.333333333333,107.333333333333,107.333333333333,0.0,56.930625,37.95375,56.930625,227.7225,0.0,379.5375,376.275,378.45,381.7125,379.5375,580.0,550.0,580.0,580.0,580.0,580.0,,,,,,,,ed8b6230-e259-4bfe-ad17-d170ab8796fc,191645.507843018,2473.54326984543
362,1101,1101,11,11,1,yes,Arab,Issawiya East,yes,3338.09725178,jerusalem,Jerusalem,1453.14227916386,168.4,174.7,168.4,168.4,1621.54227916386,1796.24227916386,1964.64227916386,2133.04227916386,4.71324363636364,4.96884253204496,5.38085078698984,5.73375951363161,6.02684055661055,6849.0136,8057.1882442185,9665.31168146327,11264.7863590387,12855.5057170297,2866.0,2866.0,2866.0,3099.26863543175,3406.84748714006,,,,,,,23.2377363199442,69.7132089598326,92.9509452797768,69.7132089598326,462.848862620002,0.0,478.754175241232,521.243965360743,575.620773594884,644.880811225178,718.463962139388,0.0,1453.14227916386,0.0,0.0,0.0,0.0,,,,,,,2021-09-05,5152aab4-6bc9-4d63-a64a-1eb8e37dc5a3,522593.369781494,3338.09725177817
363,1104,1104,11,11,1,yes,Arab,gallop,yes,2702.68840065,jerusalem,Jerusalem,1188.93459204316,39.6,439.6,39.6,39.6,1228.53459204316,1668.13459204316,1707.73459204316,1747.33459204316,4.80192404040404,4.80192404040404,4.61766985275123,3.59237138539043,3.62180016711723,5709.1736,5899.329792,7702.89481600915,6134.81688229723,6328.49671747161,189.30120781712,344.60241563424,499.90362345136,655.20483126848,810.5060390856,,,,,,,27.0148522099231,81.0445566297694,108.059408839693,54.0297044198463,315.360482325933,0.0,532.498527014937,546.86034769834,620.861063035745,573.392849448144,585.509004425164,0.0,1188.93459204316,0.0,0.0,0.0,0.0,,,,,,,2021-09-05,ede2b681-06fb-4e14-a4d1-ad8e54c82b5b,270800.270126343,2702.68840063819
364,1103,1103,11,11,1,yes,Arab,Kharuba,yes,1883.2061291,jerusalem,Jerusalem,888.69858395145,29.6,54.8,29.6,29.6,918.29858395145,973.09858395145,1002.69858395145,1032.29858395145,4.71353513513513,4.71353513513514,4.71353513513514,4.71353513513513,4.71353513513514,4188.912,4328.43264,4586.73436540541,4726.2550054054,4865.77564540541,962.487298151521,1037.97459630304,1113.46189445456,1188.94919260608,1264.4364907576,,,,,,,24.3171197294241,97.2684789176962,24.3171197294241,36.4756795941361,90.8900885054139,0.0,237.849142058487,247.324715253008,258.355899383962,267.143316783186,273.268486476094,0.0,888.69858395145,0.0,0.0,0.0,0.0,,,,,,,2021-09-05,9b635984-ad64-4626-ac14-a6c5194af320,193380.052093506,1883.20612909397
365,1102,1102,11,11,1,yes,Arab,Issawiya South,yes,5332.50442122,jerusalem,Jerusalem,594.467296021578,219.8,306.4,299.8,299.8,814.267296021578,1120.66729602158,1420.46729602158,1720.26729602158,4.78394828282828,4.77200424178155,4.7605580693816,4.63031015728355,4.57721031076849,2843.9008,3885.68699055896,5335.00173916758,6577.20414885781,7874.0252046278,509.0,872.6633897328,1144.9106286384,1404.6108590052,1621.830837744,,,,,,,87.6702569865122,219.17564246628,219.17564246628,87.6702569865122,448.308201094415,0.0,311.993397791677,364.498601005687,717.0,890.0,1062.0,0.0,594.467296021578,0.0,0.0,0.0,0.0,,,,,,,2021-09-05,4bf02f5b-876f-435b-9cd1-183d7c4e0674,942510.25970459,5332.50442122341
